,text,category,1,2,3,4,5
235,"— Mamá, aún no sé qué estudiar. — ¿Qué te gusta? — Dormir, comer y andar en twitter.",1,1,2,0,0,0
236,Nunca voy a entender por qué carajo el control del DVD tiene el botón de ABRIR sí igual me tengo que parar a poner el CD.,1,1,2,0,1,1
237,"“Hoy si me duermo temprano.” —Yo, todos los días.",0,0,0,1,0,0
238,"Una mujer sale del baño gritando con el pelo tieso y parado. Amor mira lo q me hizo el PANTENE Y el marido le grita: BRUTA, ahí dice PALPENE",1,2,0,1,0,0
239," -Oye no ha llegado el maestro..... -¡ CÁLLATE, NO LO INVOQUES!",0,0,0,0,0,0
240,Dormir con una persona y automáticamente ponerle una pierna encima,0,0,0,0,0,1
241,"- ¿Y si mejor quedamos como amigos?
- ¿Y si mejor te vas a la mierda?",0,0,0,0,0,1
242,La arma favorita de Uribe son las indirectas en twitter ,0,0,0,0,0,0
243,"- ¿Me queres? -Si - ¿Cuánto? -Cuanto más lejos, mejor.",1,0,2,1,1,0
244,No todos los tweets tienen un por qué o un por quién.,0,0,0,0,0,0
245,- ¿Qué haces enterrando esas películas de terror? - ¡Cállate amor! - ¿Pero qué mierda estas haciendo? - ¡ESTOY SEMBRANDO EL PÁNICO! JAJAJA,1,0,0,2,1,1
246,"Si no gritaste ""Ahí viene el profe"",te sentaste y te hiciste el angelito, no tuviste infancia.",0,0,0,0,0,0
247,"Típico: cuando alguien te cae mal, todo lo que dice te parece estúpido.",0,0,0,0,1,0
248,"-Veo que su currículum es bastante brillante -Gracias, lo escribí en papel aluminio",1,0,0,3,0,0
249,El sueño que me da después del almuerzo es como si nunca hubiera dormido en la vida.,0,0,0,0,0,0
250,"-Perdón, ¿la calle Caldera? -Es la que viene -Ah perfecto, entonces la espero :)",1,0,1,1,0,0
251,"—Oye, por qué me agarras las nalgas?   —Porque ""si la vida te da la espalda, agárrale las nalgas"".   —¿Y eso qué?   —Tú eres mi vida.",1,0,0,1,1,0
252,"Típico: Pensar maniobras de escape mientras viajas en taxi, por si el conductor quiere violarte.",0,0,1,0,0,0
253,"Típico : Gritar: ""ya voy"" hasta que tu mamá se vuelva loca.",1,0,1,1,0,0
254,"- Hola arroz - ¿Cómo me llamaste? - Ay disculpa, yo y mi mala costumbre de decir las cosas al revés.",1,1,1,0,1,0
255,"Ley femenina: Si la haces reír, hueles rico, eres caballeroso, te vistes bien, le contestas los mensajes rápido. Sumas muchos puntos.",1,1,1,0,0,0
256,"Ataques de ""quiero verte"".",0,0,0,0,0,0
257,Qué Pasa?  NOJODA!!! http://t.co/R0BQuWtAmV,0,0,0,0,0,0
258,"Mi mamá en Whatsapp; —Hola mamá, ¿cómo estás? *pasan 5 años* *me gradúo* *me caso* *tengo 2 hijos* *mis hijos se gradúan* —Bien.",1,3,0,0,1,0
259,Uso del celular: —5% llamadas. —12% Mensajes de texto. —8% Twitter. — 75% Fingir usarlo en momentos incomodos.,1,0,0,2,2,1
260,"Ciclo de Twitter:
1) Abres una cuenta
2) La dejas unos meses por no saber usarla
3) Entras de nuevo y te vuelves adicto!",0,1,0,0,0,0
261,"-Padre, acúsome qui mi boca pecó con el Jelipe -Ponte agua bendita en los labios -Creo que mijor hago gárgaras padre! by @riczamorano",1,0,0,2,0,0
262,"-Papá, ¿me das $100? - ¿QUE? ¿Qué te de $50? ¿Para qué queres $30 si con $20 es suficiente? Toma $10 y dale $5 a tu hermano.",0,0,0,0,0,1
263,"De King Kong, Hulk y Superman aprendí que la debilidad más grande de un hombre será siempre una mujer.",0,1,0,0,0,0
264,Típico: — ¿Te acuerdas cuando te gustab…. — ¡CÁLLATE! ¡CÁLLATE!,0,0,1,0,0,0
265,Una madre perdona siempre; ha venido al mundo para esto.  ,0,0,0,0,0,0
266,Ese incómodo momento en el qué te ven tomandote una foto.,0,0,1,2,0,1
267,Nunca Falta esa persona que dice: ¿Y ustedes son novios ? Y crea un momento super incómodo.,0,0,0,0,0,1
268,2014 y todavía siguen haciendo celulares inteligentes con baterías que duran 3 horas,1,0,1,0,0,1
269,¿En que se parece el Barcelona al Querétaro? En que el Barza tiene a Messi y el Querétaro tiene Messi medio que no gana ni un partido. ,1,0,0,2,0,0
270,"-Ninel, ¿qué opinas del muro de Berlín? -No sé, la verdad no tengo a Berlín en Facebook... by @yngrao ",1,0,1,0,2,0
271,Tipico: cuando cuidas más tu dinero es cuando más rápido lo gastas.,0,0,0,0,0,0
272,"-Mamá, mamá, me dijeron Rihanna - ¿Dónde? -En la escuela ela ela eh eh eh.",1,4,0,0,0,0
273,"El año es nuevo, pero la flojera es la misma.",0,1,0,0,0,0
274,RT @el1000tomOk: -¿TENEZ FEIBU? -NO. -¿TENEZ TUITER? -NO. -WUATAP? -NO.. -Y Q TENE? -UNA VIDA... -ME LA PASA PA EL CANDY CRUSH?. BOEE RE VI…,1,1,0,1,1,0
275,"RT @BuenaFraseEs: Si alguien quiere seriamente ser parte de tu vida, hará lo imposible por estar en ella.",0,0,0,0,0,0
276,"-Quiero escuchar el sonido de los delfines - ¿Que queres qué? - ¡No! Los gallos no, los delfines.",1,0,0,0,3,1
277,"-¿Ya llegaste? 
-No, te vine a avisar que me falta una cuadra :)",1,0,1,1,1,0
278,"Si te gusta mucho una canción, no la dediques nunca.",0,0,0,1,0,0
279,"-Voldemort, cuando eras pequeño ¿A quién admirabas? -A Pinocho",1,1,1,1,0,0
280,"-Pepito, tu nombre es curioso, cambias 1 letra y dice Peputo -El tuyo es + curioso cambias todas y dice chinga tu madre",1,1,0,0,0,1
281,"¿Cómo se llama el hermano más tonto de James Bond? ""We Bond"".",1,0,0,0,1,1
282,Cuando leo que alguien ''eZkRiBeE AzHii'' abrazo un diccionario y le susurro que todo va a estar bien.,1,0,2,0,0,0
283,¿Qué es una elección? Lo que le pasa a un chinito cuando lee una levista polno... ,1,1,2,0,3,1
284,"El dinero no comprará felicidad, pero compra comida que es más o menos lo mismo.",1,0,1,0,1,0
285,"—Profe, estoy dispuesta a hacer lo que sea para pasar la materia. —¿Lo qué sea? —Sí. —Entonces ponete a estudiar y deja de hacerte la puta.",1,1,0,2,1,0
286,"Se puede fingir todo lo que uno quiera, pero una mirada siempre lo confesará todo. BUEN DIA",0,0,0,0,0,0
287,RT @AmorAmbiental: Junta y aplasta las latas de aluminio para reducir su volumen.,0,0,0,0,0,0
288,"Típico: detrás de ése ""yo te aviso"" hay un ""no voy a ir""",1,1,0,1,0,1
289,"Típico: — ¿Que dia es hoy? — Martes! — No pelotudo, que numero!",0,0,0,0,0,0
290,Típico : Esa Alegría de saber que a tu amigo también le fue mal en la Prueba.,1,0,2,1,1,1
291,"El que revisa lo que no debe, se entera de lo que no quiere.",0,0,0,0,1,0
292,"Va el mariquita al odontólogo y se señala una muela: -Doctor, me duele aquí... me desnudo?!",1,2,1,0,0,0
293,"Típico : —Me cae mal —¿La conoces? —No, pero me cae mal.",0,1,1,0,1,0
294,"-Mi amor, tu mamá se cayó de la terraza hace 1 hora - ¿Y por qué no me lo dijiste antes? -Es que no podía dejar de reírme.",1,2,1,3,0,0
295,"RT @Ejercitandote: Trotar aparte de brindarte bienestar, mejoras en cuanto a tu sistema cardiovascular y circulatorio te puede hacer perder…",0,0,0,0,0,0
296,"-Señorita, disculpe pero su vuelo viene demorado... Alicia Machado: -¡Ay, que emoción, es mi color favorito! ",0,0,1,0,0,0
297,"—AmiiGa NoO mMe AhH BaJAaDoO LaA RrEegLA. —ah, pues ya tienes dos retrasos...",1,0,1,2,0,0
298,"-911 ¿Cuál es su emergencia? - ¡No tengo Coca Cola! –Mantenga la calma, y por ningún motivo compre Pepsi.",1,2,0,1,1,0
299,RT @EresPensamiento: Cada lágrima enseña a los mortales una verdad,0,0,0,0,0,0
300,"Te ven bostezando y te preguntan:
- ¿TIENES SUEÑO?
- No, estoy cantando ópera en silencio.",1,1,0,2,0,0
301,"Tipico: :No importa como guardes los auriculares, siempre los vas a encontrar enredados.",1,0,2,0,0,0
302,"Cuando te diga ""Me voy a dormir"" en vez de ponerle ""Vale, adiós"", llámala y dile: ""Buenas noches pequeña, duerme genial, te quiero.""",0,0,0,0,0,0
303,"RT @dianadagostino_: ""Hace falta toda una vida para aprender a vivir"". -Séneca",0,1,0,0,0,0
304,"A disfrutar esta navidad, porque la pasada los Mayas nos la echaron a perder.",0,3,0,1,0,0
305,¿Qué le dijo una nalga a otra nalga? Sospecho que entre nosotras hay una soplona!  ,1,0,1,1,0,0
306,Mi sistema operativo es multitarea: Acaba con mis nervios y mi paciencia al mismo tiempo. ,0,1,0,0,0,0
307,"Típico: Decir ""SI"" sin tener ni idea de lo que están hablando.",0,0,0,0,0,0
308,CHISTE PICANTE: Explicaciones (en nuestro sitio web) http://www.loschistes.com/chiste-484.html  ,0,0,0,1,0,0
309,"- ¿Desea usted una mesa? -No, venimos a comer en el suelo",1,2,0,2,1,0
310,"Era un tipo tan gordo, pero tan gordo, que su ángel de la guarda dormía en el suelo   ",0,0,0,0,1,0
311,Un experto es alguien que te explica algo sencillo de forma confusa de tal forma que te hace pensar que la confusión es culpa tuya.,0,0,0,0,0,0
312,"Típico te dicen: ""me saludas a tu mamá"" y nunca lo haces.",0,0,0,0,0,0
313,"—¿A dónde tan solita, chiquita? —Voy al kinder, señor.",1,2,2,1,1,0
314,"RT @CuriosoDato: Perdonar es el valor de los valientes. Solamente aquel que es bastante fuerte para perdonar una ofensa, sabe amar. Mahatma…",0,1,0,0,0,0
315,"2 borrachitos: -Llévame al bar la ""Perla Milagrosa"". Otro día en el hospital y aporreados: ¡Menso, ahí decía la ""Curva Peligrosa""!",1,2,0,0,0,0
316,"Hablo 3 idiomas: español, sarcasmos e indirectas.",1,4,1,4,0,1
317,Típico: Decir la verdad y que no te crean por reírte.,0,1,0,0,0,0
318,"- Doctor, ¿qué tiene mi marido? - Una mujer preciosa. - Awww ,muy amable. Pero recuerde que estoy casada... - Por poco tiempo.",1,1,2,2,4,1
319,"-Mi primo se desfiguro media cara -Bueno, míralo por el lado bueno",1,0,1,1,1,0
320,No soy raro. Soy edición limitada.,0,0,2,0,0,0
321,"- ¿Usted sabe ingles? -Si -A ver, ¿como se dice puerta? -Door - ¿Y el que vende puertas? -Vende-door.",1,1,0,1,1,0
322,"-Mi amor, ¿Como me queda este vestido blanco? - ¡un oso polar! Todos corran por sus vidas",1,1,1,0,1,2
323,El último deseo de mi padre antes de morir era que me sentara en sus piernas. Lo habían condenado a la silla eléctrica.  ,1,1,1,0,0,1
324,Ver el examen y pensar debajo de que puente vas a vivir,0,0,0,0,1,0
325,"Cuando te sientas muy mal, recuerda que hay gente que tiene un tatuaje con el nombre de su ex.",1,0,0,2,1,1
326,"Tengo una amiga que le dicen Rambo, porque es-talón y cobra... ",1,2,0,0,0,0
327,"Cuando estás en la casa de alguien: La gente normal: ""¡Qué casa tan bonita!"" Yo: ""¿Cuál es la contraseña del WIFI?""",1,0,1,2,0,0
328,Hoy en día la fidelidad sólo se ve en los equipos de sonido...,1,0,0,0,1,2
329,¿En qué se parece un vibrador a la soya? En que los dos son el sustituto de la carne.,1,0,1,0,2,1
330,"-Describe tu vida amorosa en dos palabras 

- ¿Mi qué?",1,0,0,2,1,0
331,"Me di cuenta que “Viernes” al revés se escribe “senreiV”, no significa nada, pero tengo hambre",0,1,1,0,0,0
332,"-Besémonos - ¿Besaste monos? ¡Que asco! -No, yo quería decir que... -Das pena -Pero no entend... - ¡ADIÓS BESADOR DE MONOS!",0,0,0,0,0,1
333,Llega el esposo a su casa: TUM TUM y la esposa dice: ¿Quien es? — Soy el hombre q te hace feliz en la cama! — Pase vecino Esta abierto.,1,0,1,0,1,1
334,"Niñas de 8 años diciendo: 

""¿Por qué mi gordo no se conecta?"" 

¿Acaso Winnie Pooh, tiene Facebook?",0,0,0,1,0,0
335,"RT @TodoReflexion: Que ironía: Si ignoras, te buscan... si buscas, te ignoran.",0,0,0,1,0,0
336,"- ¿Tenemos sexo? -Lo siento, busco algo serio -Tranquila, sé tener sexo sin reírme.",1,0,1,0,1,0
337,"¿Dedicarte tweets? JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAAJAJAJAJAJA Espero estés leyendo esto, te quiero mucho.",0,0,0,0,0,1
338,"Detrás de un ""Cuídate"" hay un ""Si te pasa algo me muero"".",0,0,0,0,0,0
339,Mi Psicólogo me dijo que estoy obsesionado con la venganza. Pero esto no se va a quedar así.,1,0,0,2,0,1
340,Típico: Tener todo el tiempo del mundo y terminar haciendo todo a última hora.,0,1,0,0,0,2
341,Piensa un número. Multiplícalo por 2. Súmale 6. Quítale la mitad. Réstale el número que pensaste. El resultado es 3.,0,1,0,0,0,0
342,-Te invito a comer algo que hizo mi mamá - ¿Qué es? -YO,1,1,1,0,1,0
343,"Tía Sara, ¿para qué te pintas? -Para estar mas guapa. -¿Y tarda mucho en hacer efecto?  ",1,1,1,0,1,0
344,"Un ladrón entró a una casa y despertó a un hombre que dormía: - ¡Busco dinero! - ¡Que buena idea, espera que me levanto y buscamos los dos!",1,0,1,3,1,0
345,Audífonos? + Música? = Olvidarse del mundo por un rato.,0,0,0,0,0,0
346,¿Sabías que..? Hoy es el último viernes del 2013... ¡A disfrutarlo con amigos!,0,0,0,0,0,0
347,"Conmigo no funciona el ""te ignoro para que te enamores"". A mi tú me ignoras y te mando a la mierda.",0,0,0,0,0,0
348,Mujeres pequeñas de estatura por tener mucha belleza acumulada.,0,0,0,0,0,0
349,"-Abuela, ¿viste mis drogas de diseño? -No, estuve entretenida viendo como juegan los dragones con los delfos en el techo",1,0,0,1,2,0
350,—Señor ¿por que hiciste a la mujer tan bella? —Para q te enamores de ella —¿Y por que la hiciste tan tonta? —Para que ella se enamore de ti.,1,1,0,1,2,1
351,Volví!!! Quieren chistes?,0,0,0,0,0,1
352,3 Cosas que he aprendi en la escuela: Enviar WhatsApp's sin mirar. Dormir sin que me vean. El trabajo en equipo durante los exámenes.,0,0,1,0,0,0
353,Decirle a un niño que su dibujo es muy chulo y luego preguntar qué es.,0,0,0,1,1,0
354,-No estaba tan borracho... - ¿Que no? Abrazaste a un vagabundo con barba mientras gritabas: ¡DUMBLEDORE ESTA VIVO!,1,2,0,2,0,0
355,"Hacer la tarea 5 minutos antes de entregarla. ¡Oh,si vivo la vida al extremo!.",0,0,1,0,0,0
356,¿Qué le dijo el inodoro a Batman? Te conozco la bati-cueva. ,1,2,1,0,0,0
357,"Típico : —Guarde su celular —Ya voy —Que guarde su celular —Si, si, ahorita lo guardo —Dámelo —No, mira ya lo guardé.",0,0,0,0,0,1
358,Típico: escribir rápido la contraseña para que no la vean y sin darte cuenta la escribís en usuario.,0,0,0,0,0,0
359,"¿Cuál es el único pájaro que hace pipí por la boca? Mal pensados, es el correcaminos, pi pi! ",1,0,0,0,2,1
360,"El físico atrae, pero que estés en mi fondo de pantalla enamora.",0,1,0,0,0,0
361,"- ¿Estás de novia? -No -Ah, pero seguro que algo tenés... -Sí, hambre.",1,0,1,0,1,0
362,MI ASCO HACIA LAS MATEMÁTICAS AUMENTA A MEDIDA QUE AVANZA EL CURSO.,0,0,0,0,0,0
363,"Logré que mi abuelito dejara de morderse las uñas- ¿Le amarraste las manos? -No, le escondí la dentadura! ",1,0,0,1,2,0
364,"—¿Sabes qué es lo mas bonito de ti? —Awww ¿Qué cosa mi amor? —No tengo idea, por eso te pregunto ¬¬'",1,1,1,1,0,0
365,"—Profesora ""ayer"" lleva h? —No. —Y ""hoy"" lleva h? —Si, hoy si. —Como cambian las cosas de un día para otro...",1,0,1,0,0,2
366,Nunca es tarde para seguir durmiendo.,0,0,0,0,0,0
367,"–¿Tiene pastillas para la diarrea? –No. –Ok, deme un rollo de papel higiénico :(",1,2,2,1,1,0
368,"RT @PerraCochina: Más vale reír en una choza que llorar en un palacio, disfruta tu vida mientras luchas por lo que quieres.",0,0,0,0,0,0
369,"Un viejito se toma una viagra, cierra los ojos y se concentra. De pronto se toca el corazón y grita: Tu no guevón, tu no!!! ",1,0,1,0,2,1
370,"Un buen amigo es aquel que llora tu muerte, pero un mejor amigo ese es el que busca las esferas del dragón para revivirte",1,0,0,0,0,2
371,"-Tengo hambre - ¿Y si salimos a comer a la calle? -Ok -Muy bien, vos sacas la mesa y yo los platos –Pero yo pensé que… - ¡LA MESA DIJE!",1,0,0,2,2,0
372,"Las verduras no son saludables, hoy salude a una y no me contesto la mal educada",1,0,1,1,1,1
373,"El que piense que el dinero no da la felicidad, que lo transfiera a mi cuenta.",1,0,0,1,1,1
374, Lol Respeten un poco Este TT es igual como si fuese  Que gracia  siempre ,0,1,0,0,0,0
375, Desearle cancer de Ano a @NicolasMoreno1,1,2,0,0,0,0
376,"-¡Oye, te dijo NERD! -¿¡Cómo se atreve?! Deténme mi calculadora! ",1,1,0,1,1,0
377,Copiar la conversación y pasarsela a tu amiga para ver que opina al respecto,0,0,0,0,0,1
378,—¿QUÉ SOMOS? —¡Mujeres! —¿QUÉ QUEREMOS? —¡No sabemos! —¿CUÁNDO LO QUEREMOS? —¡Ahora mismo! :D,1,1,0,0,0,1
379,"RT @FernandoCelis: ""No esperes por el momento preciso. Empieza ahora. Hazlo ahora. Si esperas por el momento adecuado, nunca dejarás de  ...",0,0,0,0,0,0
380,Despertar con sueño. LA HISTORIA DE MI VIDA.,0,0,0,1,0,0
381,"Mi mamá también me dijo: ""hasta que tengas 18 años..."". Al cumplir los 18, la frase cambia por: ""mientras vivas bajo este techo..."".",1,0,0,0,2,0
382,"El ""me caes mal"" a primera vista, si existe.",0,0,1,1,1,1
383,"- Señor, estoy extremadamente enamorado de su hija, es muy linda, y no es por su dinero...

- ¡Ah! ¿De cuál de las 4?

- De cualquiera... :D",1,1,0,1,0,2
384,"Si fumas mueres, si tomas mueres, si te drogas mueres, si vives mueres... Disfruta la vida al final siempre mueres.",0,0,0,1,0,0
385,"Típico : despertarse un domingo temprano, darte la vuelta y volverte a dormir.",0,0,0,2,0,1
386,"-Te amo -Jajaja gracias, yo también me amo",1,0,1,1,0,0
387,Mi mamá piensa que vacaciones significa temporada de limpieza extrema.,1,0,0,0,2,1
388,En un tiroteo la policía detiene a un ciego. Luego de un rato lo sueltan porque no tenía nada que ver  ,1,2,0,2,0,0
389,"Investigaciones recientes indican que sólo 6 personas sufren de crisis económica en el País: yo, tú, él, nosotros, vosotros y ellos.",1,2,0,0,0,1
390,Típico: escribir rápido la contraseña para que no la vean y sin darte cuenta la  escribes en usuario.,1,0,0,1,1,0
391,"Le escribo y no me responde, seguro se desmayó de la emoción.",0,0,0,0,0,0
392,"-Hola, ¿salimos? -No puedo - ¿Qué tenes? -Buen gusto.",1,1,0,1,0,0
393,Un RT por Mosquitos que practican Formula 1 en tu oreja.,1,0,0,1,0,1
394,"A la cima no se llega superando a los demás, sino superándose a sí mismo. ¡BUENAS NOCHES!",0,0,0,0,0,0
395,"Quién esté libre de pecado, qué aburrida su vida.",1,1,0,1,0,0
396,Los verdaderos amigos no se ofenden cuando los insultas. Ellos sonríen y te dicen algo aún más ofensivo.,0,0,0,3,1,1
397,"CANIBALES: -Mi vida, que crees? acaba de fallecer el abuelo! -Que contrariedad, todavía tenemos media abuela en la nevera! ",1,0,0,1,0,1
398,"Hola, soy tu cerebro… ¿Odias esta canción? Jodete, porque me la aprendí y vamos a estar cantándola todo el día",1,1,1,0,1,0
399,"Típico : 
—Mamá, ¿A donde vas? 
—Al super, ¿por? 
—Tráeme algo.",1,0,1,0,0,1
400,"Superar es necesario, seguir adelante es esencial y mirar hacia atrás es perder el tiempo.",0,0,0,0,0,0
401,"Cuando un hombre abre la puerta del auto para que entre su esposa, o tiene un auto nuevo o una nueva esposa.  ",0,0,0,1,0,0
402,Tipico: Enviar un mensaje y tener miedo de leer la respuesta.,0,0,0,0,0,0
403,Teléfono en silencio: 15 llamadas perdidas 12 mensajes 155 Whatsapp Teléfono con sonido: 0 llamadas 0 mensajes 0 Whatsapp,1,1,3,3,1,1
404,"- ¿Estoy gorda amor? -No, tenes un cuerpo común - ¿Qué tan común? -Comuncerdito",1,0,0,1,0,1
405,Nada mejor que despertar y darte cuenta que puedes seguir durmiendo.,0,0,0,0,0,0
406,RT @NewbirdVe:  que la persona que está caminando atrás te saque el zapato y ni disculpas te pida.,0,0,0,0,0,0
407,Típico: entrar caminando a la cena navideña y salir rodando.,1,0,0,2,0,1
408,RT @DebeSaberQue: El peor error que puedes cometer es mantener a alguien en tu vida más del tiempo que se merece.,0,0,0,0,0,0
409,Típico: —¿Mamá puedo salir? —¿A donde? ¿Cuando? ¿A qué hora? ¿Por qué? ¿Con quién? ¿Para qué?,1,1,0,1,0,0
410,"Cuando vas a estudiar, hasta la pared se pone más interesante.",1,1,0,1,0,1
