,text,category
284,Llega el esposo a su casa: TUM TUM y la esposa dice: ¿Quien es? — Soy el hombre q te hace feliz en la cama! — Pase vecino Esta abierto.,1
285,"Niñas de 8 años diciendo: 

""¿Por qué mi gordo no se conecta?"" 

¿Acaso Winnie Pooh, tiene Facebook?",0
286,"- ¿Tenemos sexo? -Lo siento, busco algo serio -Tranquila, sé tener sexo sin reírme.",1
287,"Detrás de un ""Cuídate"" hay un ""Si te pasa algo me muero"".",0
288,Mi Psicólogo me dijo que estoy obsesionado con la venganza. Pero esto no se va a quedar así.,1
289,Piensa un número. Multiplícalo por 2. Súmale 6. Quítale la mitad. Réstale el número que pensaste. El resultado es 3.,0
290,-Te invito a comer algo que hizo mi mamá - ¿Qué es? -YO,1
291,"Tía Sara, ¿para qué te pintas? -Para estar mas guapa. -¿Y tarda mucho en hacer efecto?  ",1
292,"Un ladrón entró a una casa y despertó a un hombre que dormía: - ¡Busco dinero! - ¡Que buena idea, espera que me levanto y buscamos los dos!",1
293,Audífonos? + Música? = Olvidarse del mundo por un rato.,0
294,¿Sabías que..? Hoy es el último viernes del 2013... ¡A disfrutarlo con amigos!,0
295,"Conmigo no funciona el ""te ignoro para que te enamores"". A mi tú me ignoras y te mando a la mierda.",0
296,Mujeres pequeñas de estatura por tener mucha belleza acumulada.,0
297,"-Abuela, ¿viste mis drogas de diseño? -No, estuve entretenida viendo como juegan los dragones con los delfos en el techo",1
298,Volví!!! Quieren chistes?,0
299,3 Cosas que he aprendi en la escuela: Enviar WhatsApp's sin mirar. Dormir sin que me vean. El trabajo en equipo durante los exámenes.,0
300,Decirle a un niño que su dibujo es muy chulo y luego preguntar qué es.,0
301,-No estaba tan borracho... - ¿Que no? Abrazaste a un vagabundo con barba mientras gritabas: ¡DUMBLEDORE ESTA VIVO!,1
302,"Hacer la tarea 5 minutos antes de entregarla. ¡Oh,si vivo la vida al extremo!.",0
303,"Típico : —Guarde su celular —Ya voy —Que guarde su celular —Si, si, ahorita lo guardo —Dámelo —No, mira ya lo guardé.",0
304,Típico: escribir rápido la contraseña para que no la vean y sin darte cuenta la escribís en usuario.,0
305,"¿Cuál es el único pájaro que hace pipí por la boca? Mal pensados, es el correcaminos, pi pi! ",1
306,"El físico atrae, pero que estés en mi fondo de pantalla enamora.",0
307,"- ¿Estás de novia? -No -Ah, pero seguro que algo tenés... -Sí, hambre.",1
308,MI ASCO HACIA LAS MATEMÁTICAS AUMENTA A MEDIDA QUE AVANZA EL CURSO.,0
309,"Logré que mi abuelito dejara de morderse las uñas- ¿Le amarraste las manos? -No, le escondí la dentadura! ",1
310,Nunca es tarde para seguir durmiendo.,0
311,"–¿Tiene pastillas para la diarrea? –No. –Ok, deme un rollo de papel higiénico :(",1
312,"RT @PerraCochina: Más vale reír en una choza que llorar en un palacio, disfruta tu vida mientras luchas por lo que quieres.",0
313,"Un viejito se toma una viagra, cierra los ojos y se concentra. De pronto se toca el corazón y grita: Tu no guevón, tu no!!! ",1
314,"Un buen amigo es aquel que llora tu muerte, pero un mejor amigo ese es el que busca las esferas del dragón para revivirte",1
315,"-Tengo hambre - ¿Y si salimos a comer a la calle? -Ok -Muy bien, vos sacas la mesa y yo los platos –Pero yo pensé que… - ¡LA MESA DIJE!",1
316,"Las verduras no son saludables, hoy salude a una y no me contesto la mal educada",1
317, Lol Respeten un poco Este TT es igual como si fuese  Que gracia  siempre ,0
318, Desearle cancer de Ano a @NicolasMoreno1,1
319,"-¡Oye, te dijo NERD! -¿¡Cómo se atreve?! Deténme mi calculadora! ",1
320,Copiar la conversación y pasarsela a tu amiga para ver que opina al respecto,0
321,—¿QUÉ SOMOS? —¡Mujeres! —¿QUÉ QUEREMOS? —¡No sabemos! —¿CUÁNDO LO QUEREMOS? —¡Ahora mismo! :D,1
322,"Mi mamá también me dijo: ""hasta que tengas 18 años..."". Al cumplir los 18, la frase cambia por: ""mientras vivas bajo este techo..."".",1
323,"Si fumas mueres, si tomas mueres, si te drogas mueres, si vives mueres... Disfruta la vida al final siempre mueres.",0
324,"Típico : despertarse un domingo temprano, darte la vuelta y volverte a dormir.",0
325,"-Te amo -Jajaja gracias, yo también me amo",1
326,En un tiroteo la policía detiene a un ciego. Luego de un rato lo sueltan porque no tenía nada que ver  ,1
327,"Investigaciones recientes indican que sólo 6 personas sufren de crisis económica en el País: yo, tú, él, nosotros, vosotros y ellos.",1
328,Típico: escribir rápido la contraseña para que no la vean y sin darte cuenta la  escribes en usuario.,1
329,"Le escribo y no me responde, seguro se desmayó de la emoción.",0
330,"-Hola, ¿salimos? -No puedo - ¿Qué tenes? -Buen gusto.",1
331,"A la cima no se llega superando a los demás, sino superándose a sí mismo. ¡BUENAS NOCHES!",0
332,"Quién esté libre de pecado, qué aburrida su vida.",1
333,Los verdaderos amigos no se ofenden cuando los insultas. Ellos sonríen y te dicen algo aún más ofensivo.,0
334,"CANIBALES: -Mi vida, que crees? acaba de fallecer el abuelo! -Que contrariedad, todavía tenemos media abuela en la nevera! ",1
335,"Hola, soy tu cerebro… ¿Odias esta canción? Jodete, porque me la aprendí y vamos a estar cantándola todo el día",1
336,"Cuando un hombre abre la puerta del auto para que entre su esposa, o tiene un auto nuevo o una nueva esposa.  ",0
337,Teléfono en silencio: 15 llamadas perdidas 12 mensajes 155 Whatsapp Teléfono con sonido: 0 llamadas 0 mensajes 0 Whatsapp,1
338,Nada mejor que despertar y darte cuenta que puedes seguir durmiendo.,0
339,RT @NewbirdVe:  que la persona que está caminando atrás te saque el zapato y ni disculpas te pida.,0
340,RT @DebeSaberQue: El peor error que puedes cometer es mantener a alguien en tu vida más del tiempo que se merece.,0
341,"Cuando vas a estudiar, hasta la pared se pone más interesante.",1
342,"Me gusta comermelas!!!!.... Papitas fritas,  , pollito, carne, etc :)",1
343,"¿Quien fue el hombre mas feliz del mundo? Adán, porque jamás conoció a su suegra!",1
344,"-¡Enfermera! El paciente acaba de tener un paro cardiaco, hay que reanimarlo -Si Doctor: ¡Paciente! ¡paciente! ¡Ra Ra Ra! ",1
345,En un examen: 1- Miras al cielo por inspiración. 2- Al suelo por desesperación. 3- A los lados por información.,1
346,Mi iPhone 5s lo cuido tanto que todavía lo tengo en su caja... en la tienda... en el centro comercial... :(,1
347,"Las mujeres siempre tienen la razón, la tengan o no.",0
348,"Hay que aprender a ser quien somos, recordar sin problemas lo que fuimos y dejar de calcular lo que seremos.",0
349,"Típico: Ir al médico, y que te pregunte qué te pasa y mirar a tu mamá para que ella hable.",0
350,Profe yo con este sueño y usted con esa Habladera estresa hasta a un payaso -_-!,1
351,"Madonna tiene 55 y su novio 22.
Jennifer Lopez 44 y su novio 26.
Si no estás saliendo con nadie, no te preocupes, tal vez todavía no nace.",1
352,"-Solo tenes 2 defectos -Ayyy, ¿dos? que pocos -Sí - ¿Y cuales son esos defectos? -La cara y el cuerpo...",1
353,"Se perdió un albino en un bosque , el padre compró una escopeta y empezó a tirar y apareció porque al pan pan albino vino!!",1
354,Si no quieres respuestas sarcástica entonces no hagas preguntas estúpidas. ,0
355,"—¿Qué vas a hacer hoy? —Nada. —¿No hiciste eso ayer? —Sí, pero no termine.",1
356,Las mujeres y su súperpoder de detener el mundo cuando caminan con tacones y el pelo suelto.,1
357,"-Mi amor, estoy embarazada -A mi ni me digas, yo te pedí prueba de amor, no de fertilidad! by @jfra1  ",1
358,"RT @dianadagostino_: ""El corazón no es de quien lo rompe, sino de quien lo repara"". -Anónimo",0
359,"El matrimonio es como el submarino, puede flotar, pero está diseñado para hundirse.",1
360,Video de mujer que arruinó la boda de su mejor amiga: http://www.muydivertido.com/videos/watch.php?video=UBCH_vswYKk ,0
361,-Se murió Amparo :( - ¡No puede ser! ¿Y como esta su marido? -Desamparado.,1
362,Las 7 maravillas del mundo: 1: Su mirada 2: Sus labios 3: Su sonrisa 4: Su voz 5: Sus manos 6: Su cabello 7: Y yo cuando estoy a su lado ♥=),1
363,"—¿Y cómo te va con tu novia? —Bien. Ahorita ella está en Narnia. —Pero Narnia no existe. —Bueno, creo que ya me vas entendiendo.",1
364,- ¿Sos hermosa? - ¿Es afirmación o pregunta? -Es mentira. Sos horrible JAJAJAJAJA - :(,0
365, Asi que tienes 63 años te llamas Amparo Grisales y no tienes ni una sola arruga? Dime que se siente usar tanto latex,0
366,"Típico: Una relación comienza con: ""¿Podemos hablar?"". Y termina con: ""Tenemos que hablar"".",1
367,"Sentir celos sin ser nada, eso es amor.",0
368,La amistad verdadera es cuando entras a casa de alguien y su wifi conecta automáticamente.,1
369,"""Tardé 9 meses en formar tu corazón, no dejes que alguien venga y lo destruya en 15 segundos"". -Mamá",0
370,Morder a las personas para demostrarles cariño.,0
371,"- ¿Como te llamas? -Anastasia, pero me dicen Ana, ¿y vos? -Catalina, pero me dicen Cata... ¿y ella? -Penélope, pero no le gustan los apodos",1
372,Turista extranjero al cantinero: -Eggk sudeakr seafegs ts coca-cola. -¿Eh? ¿Que quiere una lata de qué? ,1
373,—¿Boo? —¡Gatito!,0
374,—Hipócrita —Dímelo en la cara —¿En cuál de las dos?,1
375,"-Papá, me quiero casar con mi abuela - ¿Cómo te vas a casar con mi madre? - ¡Vos te casaste con la mía y yo no dije nada!",1
376,"EN VENTA: Paracaídas. Sólo usado una vez, nunca abierto, mancha pequeña.  ",1
377,Yo también le hablo a mi perro como si me fuese a contestar :),0
378,TÍPICO: Apagar la luz del pasillo y correr lo más rápido posible para que nadie te asesine.,0
379,"Doctor, me duele mucho el riñón -Ha usted orinado piedras? -Sí doctor, he orinado piedras, cemento, pasto, tierra...",1
380,STRESS: tu esposa está embarazada. TENSIÓN: tu novia está embarazada. PÁNICO: las dos están embarazadas. by @alexazo  ,1
381,"Cuando dejes de buscar físicos perfectos encontraras , Hermosos corazones.",0
382,¿Qué entra al centro de las mujEres y sólo detrás en el hombrE? La letra E ,1
383,"-Mamá,¿me dejas salir? -No -Por favor mamá -Qué persistente, ¿no sabes lo que significa ""N"" y ""O""? -Monóxido de nitrógeno, pero déjame salir",1
384,"La gente más importante para ti, es esa que te quiere hasta cuando ni tú mismo te soportas.",0
385, Mi pene mide 25 Centímetros.,0
386,Una recomendación a los hombres que os vayáis a casar: comprad un sofá igual de bueno que la cama.,0
387,Le dice una madre a su hijo: —Me ha dicho un pajarito que te drogas El responde: —La que se droga eres tu que hablas con pajaritos.,1
388,RT @UnaFilosofa: Nunca se va de éxito en éxito; las derrotas y los éxitos se alternan.,0
389,"Niño, ¿con q estás jugando? -Con lo q me sale de los huevos. (Paaf, golpazo!) -(Sniff!) Pues ya no me regales Kinder-Sorpresa!",1
390,RT @CiseProgresa: ¿Tienes la ? Envíala ya a nuestro correo ciseredes@gmail.com y participa por premios geniales.,0
391,Típico: Decir la verdad y que no te crean porque te estas riendo.,0
392,-Deja de hacer chistes de enfermedades porque te va a dar parkinson -Uhh mira como tiemblo...,1
393,"Quédate con el que te saque sonrisas en las buenas, en las malas y en la cama.",0
394,No me gusta la parte de la mañana en la que tengo que levantarme de la cama y salir a la vida real :(,0
395,*Año 2058* — ¿De que murió? — Lo aplasto un Samsung Galaxy S 28,1
396,Típico: Fingir que estás distraído y en verdad estar escuchando una conversación ajena.,0
397,El primero en pedir perdón es el más valiente. El primero en perdonar es el más fuerte. El primero en olvidar es el más feliz. BUEN DIA,0
398,"RT @marcoezequiel94: ""@A_reirse:  una batería que dure una semana"" yo con una bateria (instrumento)",0
399,"-Estoy leyendo un libro que se llama LA HONESTIDAD Y OTROS VALORES -Que bueno, ¿dónde lo compraste? -Me lo robe de la biblioteca",1
400,"Limpiar tu mochila de clase y encontrar papeles, lápices, basura, bicicletas, aviones, barcos, edificios y otra forma de entrar a Narnia.",1
401," McDonald´s, ¿Qué va llevar?  Me da una hamburguesa a la huérfana.  ¿Cómo es eso?  Sin papas.  JAJAJÁ.  JAJAJÁ  ¡SEGURIDAD!",1
402,"-Jaimito, ¿le temes al Diablo? –Yo no le temo ni al Malamen - ¿Y quien es ese? -No se, pero siempre que rezan dicen: Y líbranos del Malamen",1
403,- ¿Me acompañas al kiosco? -No -Te compro algo -Dale vamos :D,1
404,"- ¿Cuánto es 2+2? -No se, estoy de vacaciones",1
405,"Mario Bros me enseñó: Que no importa que tan lejos llegues, si aun no tienes a tu princesa el juego no ha acabado.",1
406,"-Camarero, ¿Este pan es de ayer? -Sí -Quiero pan que sea de hoy -Bueno, venga mañana",1
407,Una llamada vale más que mil mensajes. ,1
408,"Típico: —Pídele permiso tu. —No, pídele tu, es tu mama. —Pero ami me va a decir que no, dile tu. —Bueno pero acompañame.",0
409,"El psicólogo a un paciente: - ¿Tartamudea  todo el tiempo? -No, sólo cuando hablo",1
410,—¿Estás celosa? —¡No! ( ˘˘̯) —¿Segura? —Si. ( ˘˘̯) —¿Me das un beso? —¡VE Y PÍDESELO A TUS AMIGUITAS! —¿Qué te pasa? —Nada. ( ˘˘̯),0
411,Sufrir por la distancia es que no te alcance el cable del cargador del celular hasta la cama...,0
412,"- ""Podes mirar si no tengo nada” -A ver, camina... No, nada. 123.658.964 Hombres no entendieron esto.",0
413,Típico: estas pensando en esa persona y sonríes.,0
414,Abuelas que antes de decir tu nombre mencionan a todos tus primos.,0
415,—¿Son novios? —*Ambos Sonríen* y *Sonríen* y *Sonríen* y *Sonríen* y *Sonríen* —Ah entiendo están drogados. —Sí....,1
416,"Mamá: Ahora regreso, espérame en la fila. Yo: No mamá! ¿Y si me toca? ¡Mamá tengo no tengo dinero! ¿Mamá?",1
417,"-Hijo, ¿qué haces disfrazado de abeja? - El deber me maya. - Además de tonto, disléxico...",0
418,"—¿A qué te dedicas?
—Básicamente a respirar. No gano mucho, pero me da para vivir.",1
419,"Morir de amor es de pobretones. La gente cool se muere de sobredosis de heroína, de un pericazo, no de amor.",1
420,"Viernes con ""V"" de ¡Vete a la mierda!, ya estoy cansado de tus mentiras.",0
421,"—Mamá jajaja, a que no adivinas donde estoy —Hijo, ahora no puedo hablar, llámame luego —¡MAMA! No puedo, sólo tengo derecho a una llamada.",1
422,"- ¿Estás llorando? -No, me lavo la cara... Es que me quedé sin agua en casa",1
423,La vida es mas fácil cuando no te importa nada.,1
424,Nunca sabes lo que tienes... hasta que llega tu mamá y te dice: ¿Esto te sirve o lo tiro?,0
425,"El amor no se compra, el amor no se vende, el amor se fabrica donde tú lo sientes. ",0
426,Dicen Dicen que que las las princesas princesas  ven ven doble doble.,1
427,"RT @iEjercicio: Dime que no puedo, entonces me veras trabajar con el doble de esfuerzo para demostrarte que te equivocas.",0
428,Sacarse 15 fotos y salir mal en 20,0
429,"¿Tú hablas inglés? -Obvio - ¿Como se dice pan? Bread - ¿Como se dice ""qué""?  What - ¿Y panqueque? Breadwhatwhat.",1
430,El arte de mirar el celular cuando no queres saludar a alguien,0
431,RT @NewbirdVe: Ponerte sandalias porque crees que será un día soleado y que te agarre un palo de agua ,0
432," Hija,¿Qué quieres de cumpleaños?  Un dinosaurio.-Pero eso es imposible  Quisiera ser guapa.  ¿Qué Dinosaurio te gusta más?",1
433,Los lunes son un invento del diablo.,0
434,A los osos les gusta comer y dormir. Conclusión: Soy un oso.,1
435,Te crees principe azul y no llegas ni a Pitufo.,1
436,"—Detective, ¿Cómo murió la víctima?  —Ahorcado, los indicios apuntan que murió ahorcado.  —Sí, todo concuerda.  —Con cuerda, así es.",1
437,—¡CUIDADO CON EL BESOOOO! —¿Cuál be...,1
438,"Dormir una siesta, levantarte y no saber si merendar o cenar.",0
439,"-Te estas quedando sin amigos... -No, solo me estoy quedando con los verdaderos ;)",0
440,"Me robaron todas las sillas de mi casa, no saben como me siento ahora :(",1
441,En un examen: 'Justifique su respuesta' - ¿Como se atreve a cuestionar mi sabiduría?,1
442,"—*Toc Toc* —¿Quién es? —Abraham. —Primero dime quién eres. —¡Abraham! —No, hasta que me digas quién eres. —¡ABRAHAM! —¡QUE NO!",1
443,"Típico : Rascame la espalda.. abajo, a la derecha, un poquito a la izquierda... ahi ahi AAAAAAAAAAAAA...!",0
444,"- ¿Qué estudias? -Derecho. ¿Y vos? - ¿Yo? Depende, a veces derecho otras veces de lado o acostado JAJAJAJA NO TE VAYAS, ME GUSTAS :(",1
445,"Tipico: ""¿Quién carajo tomó mi... Aah ... Aquí está ...""",0
446,Típico : Decir una palabra muchas veces y que después suene rara.,0
447,Típico : Acariciar sensualmente toda la pared para encontrar el botón de la luz.,0
448,"— Amor, me gustas pero estas obesa — ¿¿QUÉ?? — ¡Que me gusta como besas! :$",0
