,text,median,category
122,"Todos tenemos una canción que nos hace llorar, sonreír y recordar. ¿Cuál es la tuya? pronoun verb determiner noun pronoun pronoun verb verb punctuation verb conjunction verb punctuation punctuation pronoun verb determiner adjective punctuation",0,0
123,"—Tienes clase, hijo. —Gracias, mamá, soy un caballero. —Tienes clase mañana. Ya duérmete, pendejo. punctuation noun noun punctuation noun punctuation punctuation noun punctuation noun punctuation verb determiner noun punctuation punctuation noun noun adverb punctuation adverb verb pronoun punctuation noun punctuation",3,1
124,Yo + ? = Ni se te ocurra hablarme. pronoun punctuation punctuation noun pronoun pronoun verb verb pronoun punctuation,0,0
125,"Mi novio tiene sexo con muchas, para cuando este conmigo ser el mejor. Lo sé, me ama!. determiner noun verb noun adposition pronoun punctuation adposition conjunction pronoun pronoun verb determiner adjective punctuation pronoun verb punctuation pronoun verb punctuation punctuation",0,0
126,- ¿Y la dieta? -Me la comí :( punctuation punctuation conjunction determiner noun punctuation punctuation pronoun pronoun verb punctuation punctuation,3,1
127,"A QUE NO SABES LEER EN INGLES... Lee esto rápido: (Teen, Go, Pick, A, Son, In, My, Cool, Low) Excelente! Te felicito.  adposition noun punctuation verb pronoun adjective punctuation punctuation noun punctuation noun punctuation noun punctuation noun punctuation noun punctuation noun punctuation noun punctuation noun punctuation noun punctuation noun punctuation pronoun verb punctuation",4,0
128,¿FELICIDAD?... Felicidad es darle la vuelta a la almohada y seguir durmiendo del lado frío. punctuation noun punctuation punctuation noun verb verb pronoun determiner noun adposition determiner noun conjunction verb verb adposition determiner noun adjective punctuation,0,0
129,¿Cuál es la enfermedad del 1 + 2? El ESTRESS  punctuation pronoun verb determiner noun adposition determiner number number punctuation determiner noun,3,1
130,"-Papá, hoy me habló una chica - ¿Si? ¿Y qué te dijo? -La base de datos de virus ha sido actualizada. punctuation noun punctuation adverb pronoun verb determiner noun punctuation punctuation conjunction punctuation punctuation conjunction pronoun pronoun verb punctuation punctuation determiner noun adposition noun adposition noun verb verb verb punctuation",2,1
131,"—Hey, mi mamá quiere ser tu suegra. —Uy, la mía quería ser cantante y tampoco se le hizo. —Ay :( punctuation noun punctuation determiner noun verb verb determiner noun punctuation punctuation noun punctuation determiner adjective verb verb noun conjunction adverb pronoun pronoun verb punctuation punctuation noun punctuation punctuation",2,1
132,"- ¿Fumaste marihuana? - ¡No, papá! Te juro que... -Idiota, ¡soy tu perro! -Jajaja Firulay me asustaste :( punctuation punctuation verb noun punctuation punctuation punctuation adverb punctuation noun punctuation pronoun verb conjunction punctuation punctuation noun punctuation punctuation verb determiner noun punctuation punctuation noun pronoun verb punctuation punctuation",1,1
133,-Quiero ser más que tu amiga -Ayyy ♥ que lindo. ¿Y que queres ser? -Quiero ser tu  'hermana' en Facebook. punctuation verb verb adverb conjunction determiner noun punctuation noun punctuation conjunction adjective punctuation punctuation conjunction conjunction verb verb punctuation punctuation verb verb determiner punctuation noun punctuation adposition noun punctuation,2,1
134,"Mi mamá también piensa que no la valoro, pero lo que no sabes es que yo por ella daría la vida. determiner noun adverb verb conjunction adverb pronoun verb punctuation conjunction determiner pronoun adverb verb verb conjunction pronoun adposition pronoun verb determiner noun punctuation",0,0
135,"Personas que son más falsas que un ""Hoy sí me duermo temprano"". noun pronoun verb adverb adjective conjunction determiner punctuation adverb pronoun pronoun verb adverb punctuation punctuation",0,0
136,A la cuenta de 3 decimos lo que sentimos Ok 1...2...3 ¡Lo que sentimos! ¡Te am...sentimos! punctuation noun determiner noun adposition number verb determiner pronoun verb punctuation noun punctuation number punctuation punctuation determiner pronoun verb punctuation punctuation punctuation pronoun noun punctuation verb punctuation,2,1
137,Ojalá tuviera por la noche el sueño que tengo por las mañana :( interjection verb adposition determiner noun determiner noun pronoun verb adposition determiner noun punctuation punctuation,0,0
138,No hay photoshop que te arregle el cerebro... Entérate. adverb verb noun pronoun pronoun verb determiner noun punctuation verb pronoun punctuation,0,0
139,¿Por qué el soltero está siempre delgado y el casado gordo? --&gt; punctuation adposition pronoun determiner noun verb adverb adjective conjunction determiner verb noun punctuation punctuation punctuation noun punctuation,1,0
140,"—Windows, apágate. —¿Qué hago? ¿Me apago, me suspendo o me reinicio? —¡Que te apagues! —""Instalando actualizaciones 1 de 60..."" punctuation noun punctuation verb pronoun punctuation punctuation punctuation pronoun verb punctuation punctuation pronoun verb punctuation pronoun verb conjunction pronoun noun punctuation punctuation punctuation conjunction pronoun verb punctuation punctuation punctuation verb noun number adposition number punctuation punctuation",3,1
141,"—Dr, Yo quiero vivir 100 años —¿Fuma? —NO —¿Toma? —NO —¿Parrandea? —NO —¿Tiras mucho? —NO —¿Entonces para que carajo quiere vivir tanto? punctuation noun punctuation noun verb verb number noun punctuation punctuation verb punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation verb punctuation punctuation noun punctuation punctuation verb pronoun punctuation punctuation noun punctuation punctuation adverb adposition pronoun noun verb verb adverb punctuation",3,1
142,"RT @NewBirdVe: El momento del dia más apropiado para ir a comprar zapatos es durante la tarde, porque los pies están hinchados … noun punctuation noun punctuation determiner noun adposition determiner noun adverb verb adposition verb adposition verb noun verb adposition determiner noun punctuation conjunction determiner noun verb verb punctuation",0,0
143,Con auriculares: No me hables. Sin auriculares: No me hables. adposition adjective punctuation adverb pronoun verb punctuation adposition adjective punctuation adverb pronoun verb punctuation,2,1
144,"—Bueno, ¿Con quién quiere hablar?
—Contigo.
—Déjeme se lo paso, ¡TIGO, TE HABLAN! 
—No, pero... 
—Ya viene. 
—Espera... 
—Hola, habla Tigo. punctuation noun punctuation punctuation adposition pronoun verb verb punctuation punctuation noun punctuation punctuation noun pronoun pronoun noun punctuation punctuation noun punctuation noun punctuation punctuation noun punctuation conjunction punctuation punctuation noun verb punctuation punctuation noun punctuation punctuation noun punctuation verb noun punctuation",1,1
145,Ammmm sera que COMCEL y TELMEX se unificaron?? Mmmm... !!Claro!! noun noun conjunction noun conjunction noun pronoun verb punctuation punctuation noun punctuation punctuation punctuation interjection punctuation punctuation,0,0
146,"— Ya le dimos muchas vueltas, esto no puede continuar. — Pero yo te amo. — Señor, ya bájese del carrusel, no sea ridículo. — Ay. :( punctuation noun pronoun verb determiner noun punctuation pronoun adverb verb verb punctuation punctuation noun pronoun pronoun verb punctuation punctuation noun punctuation adverb verb pronoun adposition determiner noun punctuation adverb verb adjective punctuation punctuation noun punctuation punctuation punctuation",5,1
147,"Odio
la
gente
que
en
whatsapp
a
cada
palabra
que
pone
le
da
a
enviar
y
no
lo
pone
todo
junto.

RT si tu también odias que escriban así noun determiner noun conjunction adposition adverb adposition determiner noun conjunction verb pronoun verb adposition verb conjunction adverb determiner verb pronoun adjective punctuation noun conjunction determiner adverb verb conjunction verb adverb",5,0
148,"Me voy a disfrazar de ""Se me perdió el celular"", eso si que da miedo. pronoun verb adposition verb adposition punctuation pronoun pronoun verb determiner adjective punctuation punctuation pronoun conjunction pronoun verb noun punctuation",4,0
149,"-¿Me haces un favor? 
-Depende si me tengo que mover o no. punctuation punctuation pronoun verb determiner noun punctuation punctuation verb conjunction pronoun verb conjunction verb conjunction adverb punctuation",2,1
150,Algunos hombres tienen su barriga cervecera como cementerio: dándole sombra al muerto. determiner noun verb determiner noun noun conjunction noun punctuation verb pronoun noun adposition determiner noun punctuation,1,1
151,Viernes. *Cierras los ojos*. *Abres los ojos*. Noche de domingo. date punctuation punctuation noun determiner noun punctuation punctuation punctuation noun determiner noun punctuation punctuation noun adposition date punctuation,0,0
152,"Si nunca le dijiste a tu hermano menor que era adoptado, fracasaste como hermano. conjunction adverb pronoun verb adposition determiner noun adjective pronoun verb verb punctuation verb conjunction noun punctuation",0,0
153,"-Papá, hay un señor en la puerta haciendo una colecta para una nueva piscina -Dale un vaso de agua punctuation noun punctuation verb determiner noun adposition determiner noun verb determiner noun adposition determiner adjective noun punctuation verb pronoun determiner noun adposition noun",2,1
154,"-Manue ¿cómo ha ido el juicio? -El juez ha dicho que 5 años de cárcel ó 95 mil euros -Tú no seas tonto, ¡coge el dinero!  punctuation noun punctuation pronoun verb verb determiner noun punctuation punctuation determiner noun verb verb conjunction number noun adposition noun conjunction number punctuation pronoun adverb verb adjective punctuation punctuation verb determiner noun punctuation",2,1
155,"Típico: Entre mas tareas tienes por hacer, más interesante se pone el Internet. noun punctuation adposition conjunction noun verb adposition verb punctuation adverb adjective pronoun verb determiner noun punctuation",1,0
