,text,median,category
482,"- ¿Usted vino a estudiar o hablar? -Mire profesor, llegué a dormir en realidad, pero con todo este ruido es difícil punctuation punctuation pronoun verb adposition verb conjunction verb punctuation punctuation verb noun punctuation verb adposition verb adposition noun punctuation conjunction adposition determiner determiner noun verb adjective",1,1
483,RT @ParejaCursis: Por esa persona que cuando la ves se te olvida el mundo. noun punctuation noun punctuation adposition determiner noun conjunction conjunction determiner noun pronoun pronoun verb determiner noun punctuation,0,0
484,Los perros que ladran no muerden... mientras están ladrando.  determiner noun pronoun verb adverb verb punctuation conjunction verb verb punctuation,4,1
485,"Me pone muy nervioso que me cojan el móvil. No tengo nada que esconder, pero… ¡NO LO TOQUES COÑO! pronoun verb adverb adjective conjunction pronoun verb determiner noun punctuation adverb verb pronoun pronoun verb punctuation conjunction punctuation punctuation noun punctuation",2,1
486,"Me encantas, ¿lo entiendes o te lo explico a besos? pronoun verb punctuation punctuation pronoun verb conjunction pronoun pronoun verb adposition noun punctuation",0,0
487,Novia es novia las demás que ladren. noun verb noun determiner pronoun pronoun verb punctuation,0,0
488,Mi mente le hace bullying a mis sentimientos determiner noun pronoun verb noun adposition determiner noun,0,0
489,"En algo tan pequeño como una lágrima, cabe algo tan grande como un sentimiento. adposition pronoun adverb adjective conjunction determiner noun punctuation verb pronoun adverb adjective conjunction determiner noun punctuation",0,0
490,"RT @PuntoGYM: La confianza es como una goma de borrar, se vuelve más y más pequeña después de cada pequeño error. noun punctuation noun punctuation determiner noun verb conjunction determiner noun adposition verb punctuation pronoun verb adverb conjunction adverb adjective adposition determiner adjective noun punctuation",0,0
491,Típico: Lanzar el móvil a la cama y sufrir porque no se caiga con tantos rebotes. noun punctuation verb determiner noun adposition determiner noun conjunction verb conjunction adverb pronoun verb adposition determiner noun punctuation,0,0
492,- ¡Que auriculares tan grande tienes! - ¡Son para ignorarte mejor! punctuation punctuation conjunction noun adverb adjective verb punctuation punctuation punctuation verb adposition verb pronoun adverb punctuation,4,1
493,"¿Qué le dijo la vagina al pene? ¡Qué haces ahí parado, entra!  punctuation pronoun pronoun verb determiner noun adposition determiner noun punctuation punctuation determiner noun adverb verb punctuation verb punctuation",3,1
494,"El maestro a Jaimito: -¿Te ayudó tu papá a hacer la tarea? -No maestra, la hizo toda él solito...   determiner noun adposition noun punctuation punctuation punctuation pronoun verb determiner noun adposition verb determiner noun punctuation punctuation adverb adjective punctuation pronoun verb determiner pronoun adverb punctuation",4,1
495,RT @dondealfredo: Cada vez más cerca del Día del alcohol y la amistad... ¿O cómo era?  noun punctuation noun punctuation determiner noun adverb adverb adposition determiner noun adposition determiner noun conjunction determiner noun punctuation punctuation conjunction pronoun verb punctuation,0,0
496,- ¿Qué tenes mañana a primera hora de clases? -Ganas de asesinar a todos punctuation punctuation determiner noun adverb adposition adjective noun adposition noun punctuation punctuation noun adposition verb adposition determiner,2,1
497,"–¿Me das? – ¡Nooooooooo! – ¡Ok, gracias! –¡Mentira toma! – ¡No, gracias ya no quiero! punctuation punctuation pronoun verb punctuation punctuation punctuation noun punctuation punctuation punctuation noun punctuation noun punctuation punctuation punctuation noun noun punctuation punctuation punctuation adverb punctuation noun adverb adverb verb punctuation",0,0
498,"No tengo iPhone, iMac ni IPad porque no iPlata. adverb verb verb punctuation noun conjunction noun conjunction adverb noun punctuation",2,1
499,"Maestra en clase de Anatomía: -¿Cuántos huesos tiene el hombre? Pepito rápidamente: -¡Dos! -Dije ""huesos"" Pepito noun adposition noun adposition noun punctuation punctuation punctuation determiner noun verb determiner noun punctuation noun adverb punctuation punctuation punctuation number punctuation punctuation verb punctuation noun punctuation noun",3,1
500, Has subido unos kilitos mamita... verb verb determiner noun noun punctuation,0,0
501,"Anoche entraron a robar en casa y esta mañana nos hemos encontrado un billete de 50 € y una nota que pone: ""Espero que las cosas mejoren"". adverb verb adposition verb adposition noun conjunction determiner noun pronoun verb verb determiner noun adposition number conjunction determiner noun pronoun verb punctuation punctuation verb conjunction determiner noun verb punctuation punctuation",5,1
502,"RT @CuriosoDato: Cuando una mujer dice: ""No te preocupes... ¡PREOCÚPATE!"" noun punctuation noun punctuation conjunction determiner noun verb punctuation punctuation adverb pronoun verb punctuation punctuation noun punctuation punctuation",0,0
503,"Tengo una amiga que le dicen ""La Tabla del Uno""...   porque es la más fácil de todas... by @ricarloss   verb determiner noun pronoun pronoun verb punctuation determiner noun adposition determiner pronoun punctuation punctuation conjunction verb determiner adverb adjective adposition determiner punctuation noun punctuation noun",2,1
504,"A las mujeres no hay que entenderlas, hay que comprarles ropa. adposition determiner noun adverb verb conjunction verb pronoun punctuation verb conjunction verb pronoun noun punctuation",0,0
505,Amigo es ese que se te caga de risa en la cara cuando ve tu nuevo corte noun verb determiner pronoun pronoun pronoun verb adposition noun adposition determiner noun pronoun verb determiner adjective noun,0,0
506,"No es lo mismo decir: te mandé a guardar mi yate, que ya-te lo mandé a guardar!  adverb verb determiner adjective verb punctuation pronoun verb adposition verb determiner noun punctuation pronoun adverb pronoun verb adposition verb punctuation",3,1
507,"Una gallina a un cerdo: -Pobre de ti, vas a morir -¿Por qué? -Porque el granjero dijo: ""Mañana le das chicharrón a la gallina"". determiner noun adposition determiner noun punctuation punctuation interjection adposition pronoun punctuation verb adposition verb punctuation punctuation adposition pronoun punctuation punctuation conjunction determiner noun verb punctuation punctuation adverb pronoun verb noun adposition determiner noun punctuation punctuation",2,1
508,Aburrirse y empezar a molestar gente... verb pronoun conjunction verb adposition verb noun punctuation,0,0
509,TÍPICO: Dormir con tu teléfono al lado y conectado al cargador. noun punctuation verb adposition determiner noun adposition determiner noun conjunction verb adposition determiner noun punctuation,3,0
510,¿Quien es el papá del Príncipe Azul? ¡Pues el Blue Ray! by @jfcorguez   punctuation pronoun verb determiner noun adposition determiner noun punctuation punctuation conjunction determiner noun punctuation noun punctuation noun,0,0
511,6 cosas que odia mi mamá: 1.Que salga. 2.Que no salga. 3.Que coma mucho. 4.Que coma poco. 5.Que duerma mucho. 6.Que duerma poco. number noun pronoun verb determiner noun punctuation number noun punctuation number adverb verb punctuation number noun adverb punctuation number noun adverb punctuation number verb adverb punctuation number verb adverb punctuation,0,0
512,"Me encanta encontrar el dinero en mi ropa, es como un regalo para mí de mí. pronoun verb verb determiner noun adposition determiner noun punctuation verb conjunction determiner noun adposition pronoun adposition pronoun punctuation",0,0
513,"- ¿En qué se parece la hormiga al elefante? -No sé -En que ambos empiezan con ""h"" -Pero elefante no lleva ""h"" -Se llama Héctor, idiota punctuation punctuation adposition pronoun pronoun verb determiner noun adposition determiner noun punctuation punctuation adverb verb punctuation adposition conjunction pronoun verb adposition punctuation noun punctuation punctuation conjunction noun adverb verb punctuation noun punctuation punctuation pronoun verb noun punctuation noun",4,1
514,RT @AmorProhibid0: Te amo porque has cambiado mi vida y has dado rumbo a mi corazón. noun punctuation number punctuation pronoun verb conjunction verb verb determiner noun conjunction verb verb noun adposition determiner noun punctuation,0,0
515,"RT @TodoReflexion: Que grandioso es tener a alguien en tu vida que pueda hacerte SONREIR, incluso cuando no este cerca de Ti. noun punctuation noun punctuation conjunction adjective verb verb adposition pronoun adposition determiner noun pronoun verb verb pronoun noun punctuation adverb conjunction adverb determiner adverb adposition noun punctuation",0,0
516,"Mario Bros cruzó 200 mundos, mató a 4000 enemigos sólo para ver a su princesa y tú no eres capaz de mandarle un jodido mensaje. noun verb number noun punctuation verb adposition number noun adverb adposition verb adposition determiner noun conjunction pronoun adverb verb adjective adposition verb pronoun determiner verb noun punctuation",1,0
517,RT @CiseProgresa: En menos de un párrafo envía tu  a nuestro correo ciseredes@gmail.com y participa por un taller de cultura … noun punctuation noun punctuation adposition determiner noun verb determiner adposition determiner noun noun conjunction verb adposition determiner noun adposition noun punctuation,0,0
518,El truco esta en despertar primero que esa persona para que no vea tu ultima conexión en whatsapp. determiner noun pronoun adposition verb adverb conjunction determiner noun adposition conjunction adverb verb determiner verb noun adposition noun punctuation,3,1
519,"-Amiga, esta semana bajé 3 kilos -Que bueno. ¿Hiciste dieta? -No, me desmaquille punctuation noun punctuation determiner noun verb number noun punctuation conjunction adjective punctuation punctuation verb noun punctuation punctuation adverb punctuation pronoun verb",2,1
520,"El amor no se piensa, se siente. determiner noun adverb pronoun verb punctuation pronoun verb punctuation",0,0
521,"Soy del 99,999% de gente, que plantó una semilla en un vaso de plástico con algodón para un trabajo del colegio. verb adposition determiner number adposition noun punctuation pronoun verb determiner noun adposition determiner noun adposition noun adposition noun adposition determiner noun adposition determiner noun punctuation",0,0
522,"—Eres sensible, atento, cariñoso. ¡Y encima estás bueno! ¿Dónde has estado metido todo este tiempo? —En el armario. punctuation noun adjective punctuation adjective punctuation adjective punctuation punctuation conjunction adverb verb interjection punctuation punctuation pronoun verb verb verb determiner determiner noun punctuation punctuation noun determiner noun punctuation",2,1
523,"RT @BuenaFraseEs: Una relación tiene la intención de mejorar tu vida, no de mantener tu vida. noun punctuation noun punctuation determiner noun verb determiner noun adposition verb determiner noun punctuation adverb adposition verb determiner noun punctuation",0,0
524,LEY DE VIDA: Entre menos Importancia le des a una Persona mas te busca. noun punctuation adposition adverb noun pronoun noun adposition determiner noun conjunction pronoun verb punctuation,0,0
525,Felicidad es comer y no engordar. noun verb verb conjunction adverb verb punctuation,3,1
526,"¿Qué es el divorcio? Cuando tu esposa quiere vivir de tu dinero, pero sin ti...    punctuation pronoun verb determiner noun punctuation conjunction determiner noun verb verb adposition determiner noun punctuation conjunction adposition pronoun punctuation",1,1
527,"Se escribe ""te extraño"" y se pronuncia ""regresa"". pronoun verb punctuation pronoun adjective punctuation conjunction pronoun verb punctuation verb punctuation punctuation",0,0
528,"—¿Oye por qué me agarras las nalgas?  
—Porque ""si la vida te da la espalda, agárrale las nalgas"".   
—¿Y eso qué?   
—Tú eres mi vida ;) punctuation punctuation verb adposition pronoun pronoun verb determiner noun punctuation punctuation noun punctuation conjunction determiner noun pronoun verb determiner noun punctuation verb pronoun determiner noun punctuation punctuation punctuation punctuation conjunction pronoun pronoun punctuation punctuation noun verb determiner noun punctuation punctuation",0,0
529,"-Doctor, tengo la nariz roja e inflamada, ¿qué padezco? -Padece un payaso JAJAJA -Jajaja gracias, ¿cuánto le debo? punctuation noun punctuation verb determiner noun adjective conjunction verb punctuation punctuation pronoun verb punctuation punctuation verb determiner noun noun punctuation noun noun punctuation punctuation pronoun pronoun verb punctuation",3,1
530,"-911, ¿cuál es su emergencia? -Vino mi suegra number punctuation punctuation pronoun verb determiner noun punctuation punctuation verb determiner noun",1,1
531,-Una bebida -¿Cola o Pepsi? -Cola -¿Normal o light? -Normal -¿Lata o botella? -Botella -¿Grande o pequeña? -Mátate -¿Ahora o después? punctuation determiner noun punctuation punctuation noun conjunction noun punctuation punctuation noun punctuation punctuation adjective conjunction adjective punctuation punctuation adjective punctuation punctuation noun conjunction noun punctuation punctuation noun punctuation punctuation adjective conjunction adjective punctuation punctuation verb pronoun punctuation punctuation adverb conjunction adverb punctuation,2,1
532,"""Tu invades mi cabeza"" —Juanita, 10 años, tiene piojos. punctuation determiner verb determiner noun punctuation punctuation noun punctuation number noun punctuation verb noun punctuation",1,1
533,Los “Tres Chiflados” de la maxidevaluación en Venezuela (fotomontaje Calavera) http://t.co/XIgJ6xyF determiner punctuation number noun punctuation adposition determiner noun adposition noun punctuation noun noun punctuation number,0,0
534,RT @LaBallenaLlena: “No lloraré por ti. Mi rímel es demasiado caro para arruinarlo.” Adriana Lima ¿Si o no? noun punctuation noun punctuation punctuation adverb verb adposition pronoun punctuation determiner noun verb adverb adjective adposition verb pronoun punctuation punctuation noun punctuation conjunction conjunction adverb punctuation,0,0
535,"Las mujeres son como la policía, aunque ya tengan todas las pruebas todavía quieren la confesión. determiner noun verb conjunction determiner noun punctuation conjunction adverb verb determiner determiner noun adverb verb determiner noun punctuation",0,0
536,Quédate con quien te siga buscando aun y cuando ya te encontró. verb pronoun adposition pronoun pronoun verb verb adverb conjunction conjunction adverb pronoun verb punctuation,0,0
537,"¡Oye! te ví en la tele ayer -¿En serio? ¿en dónde? -En Animal Planet, PERRA!  punctuation verb punctuation pronoun verb adposition determiner noun adverb punctuation punctuation adposition adjective punctuation punctuation adposition pronoun punctuation punctuation adposition noun punctuation noun punctuation",1,1
538,Típico: —¿Te enojaste? — :) —¿Todo bien? — :) —Contestame — :) noun punctuation punctuation punctuation pronoun verb punctuation punctuation punctuation punctuation punctuation punctuation determiner noun punctuation punctuation punctuation punctuation punctuation noun punctuation punctuation punctuation,2,0
539,Muchas veces tenemos que elegir entre olvidar o dejar que siga doliendo determiner noun verb conjunction verb adposition verb conjunction verb conjunction verb verb,0,0
540,3 palabras que te joden el examen: Justifica tu respuesta. number noun pronoun pronoun verb determiner noun punctuation verb determiner noun punctuation,4,0
541,"Un viejito a Jaimito: -Oye niño, ¿cuántos años crees que tengo? -Disculpe señor, sólo sé contar hasta cien... determiner noun adposition noun punctuation punctuation verb noun punctuation punctuation determiner noun verb conjunction verb punctuation punctuation verb noun punctuation adverb verb verb adposition number punctuation",0,0
542,"Los amigos nunca entienden el significado de "" Mirá DISIMULADAMENTE  determiner noun adverb verb determiner noun adposition punctuation noun",0,0
543,Yo uso la cartulina para: (✗) Mis exposiciones (✗) Un lindo cartel en la clase (✓) Enrollarla y pegarle a mis compañeros en la cabeza. pronoun noun determiner noun adposition punctuation punctuation punctuation punctuation noun noun punctuation punctuation punctuation determiner adjective noun adposition determiner noun punctuation punctuation punctuation noun conjunction verb pronoun adposition determiner noun adposition determiner noun punctuation,0,0
544,ORDENAR es igual a tirar todo objeto desordenado en algún lugar donde se note menos. noun verb adjective adposition verb determiner noun verb adposition determiner noun pronoun pronoun verb adverb punctuation,0,0
545,"@MisakiMisaKuchi Pues mira, Si, Admito, Lloré cuando me vi esa pelicula, pero que Gracia hay en poner un perro y uno ver como envejese y... punctuation noun verb punctuation noun punctuation noun punctuation noun conjunction pronoun verb determiner noun punctuation conjunction conjunction noun verb adposition verb determiner noun conjunction pronoun verb conjunction verb conjunction punctuation",0,0
546,"-Jaimito, ¿De que país son Los Mayas? -De mayami profesora punctuation noun punctuation punctuation adposition pronoun noun verb noun punctuation punctuation adposition noun noun",3,1
547,Tener una risa delicada que se escucha a 4 cuadras verb determiner noun adjective pronoun pronoun verb adposition number noun,1,0
548,Siempre quise tirarle un diccionario a alguien en la cabeza y decirle: Las palabras duelen. adverb verb verb pronoun determiner noun adposition pronoun adposition determiner noun conjunction verb pronoun punctuation determiner noun verb punctuation,3,1
549,"¿Soy el único que cuando se despierta de un sueño, y no puede volver a soñar eso, cierra los ojos y se imagina lo que continúa?. punctuation verb determiner adjective pronoun conjunction pronoun verb adposition determiner noun punctuation conjunction adverb verb verb adposition verb pronoun punctuation verb determiner noun conjunction pronoun verb determiner pronoun verb punctuation punctuation",0,0
550,"-Señora, perdimos a su hijo en la operación –Nooo, ¡no puede ser! -JAJAJA no sea llorona, ya lo encontramos, estaba en el baño punctuation noun punctuation verb adposition determiner noun adposition determiner noun punctuation noun punctuation punctuation adverb verb verb punctuation punctuation noun adverb verb adjective punctuation adverb pronoun verb punctuation verb adposition determiner noun",2,1
551,"Qué tiempos aquellos cuando en primaria los del ""A"" y los del ""B"" se odiaban a muerte. determiner noun determiner conjunction adposition adjective determiner adposition determiner punctuation adposition punctuation conjunction determiner adposition determiner punctuation noun punctuation pronoun verb adjective punctuation",4,0
552,Me besas en el cuello y PUMMMMMM adiós autocontrol pronoun verb adposition determiner noun conjunction noun interjection noun,0,0
553,"-Me vuelves a decir gorda y te dejo..  -No mi amor, piensa en el bebé...!!!  -¿Cuál bebé?  -Ah, ¿no estas embarazada? punctuation pronoun verb adposition verb noun conjunction pronoun verb punctuation punctuation punctuation adverb determiner noun punctuation verb adposition determiner noun punctuation punctuation punctuation punctuation punctuation punctuation determiner noun punctuation punctuation interjection punctuation punctuation adverb determiner noun punctuation",4,1
554,"Cuando tuiteo con menos de un 3% de batería, me siento como un músico del Titanic. conjunction noun adposition adverb adposition determiner number adposition noun punctuation pronoun verb conjunction determiner noun adposition determiner noun punctuation",2,1
555,"—911, ¿Cual es su emergencia? —Creo que me estoy enamorando —Mantenga la calma, no la mire a los ojos de nuevo, o lo perderemos.  punctuation number punctuation punctuation pronoun verb determiner noun punctuation punctuation noun pronoun pronoun verb verb punctuation noun determiner noun punctuation adverb pronoun verb adposition determiner noun adposition adjective punctuation conjunction pronoun verb punctuation",3,1
556,Escuchar una historia de alguien y pensar: “deja de mentir” verb determiner noun adposition pronoun conjunction verb punctuation punctuation verb adposition verb punctuation,4,0
557,"""Si no saludaste a un avión, cuando eras pequeño/a… No tuviste infancia."" punctuation conjunction adverb verb adposition determiner noun punctuation conjunction verb adjective punctuation adposition punctuation noun verb noun punctuation punctuation",0,0
558,En la escuela ‘‘haré la tarea en la casa’’ En la casa ‘‘ haré la tarea en la escuela’’ adposition determiner noun punctuation punctuation verb determiner noun adposition determiner noun punctuation punctuation adposition determiner noun punctuation punctuation verb determiner noun adposition determiner noun punctuation punctuation,0,0
559,¡Lo que usted me dice me llena de dicha y de gozo! ¡¿Cómo será todo entero si a eso le llaman el trozo?!  punctuation determiner pronoun pronoun pronoun verb pronoun adjective adposition noun conjunction adposition noun punctuation punctuation punctuation pronoun verb determiner adjective conjunction adposition pronoun pronoun verb determiner noun punctuation punctuation,1,1
560,"Yo parezco normal, hasta que entro en confianza. pronoun verb adjective punctuation adposition pronoun verb adposition noun punctuation",2,1
561,RT @NewBirdVe: ¡¡Si eres uno de nuestros primeros 1000 seguidores participarás para ganar el calzado NewBird que más te guste!!! ¡¡¡Dano ... noun punctuation noun punctuation punctuation punctuation conjunction verb pronoun adposition determiner adjective number noun verb adposition verb determiner noun noun pronoun adverb pronoun verb punctuation punctuation punctuation punctuation punctuation punctuation noun punctuation,0,0
562,"—Amor, ¿lucharías contra un tigre por mí?

—No, podría morir.

—¿Entonces me dejarías ver tu celular?

—¿Qué tan grande esta ese puto tigre? punctuation noun punctuation punctuation verb adposition determiner noun adposition pronoun punctuation punctuation noun punctuation verb verb punctuation punctuation punctuation adverb pronoun verb verb determiner adjective punctuation punctuation punctuation pronoun adverb adjective determiner determiner adjective noun punctuation",1,1
563,"Nunca discutas con un imbécil, te hará descender a su nivel y allí te ganará por experiencia. adverb verb adposition determiner noun punctuation pronoun verb verb adposition determiner noun conjunction adverb pronoun verb adposition noun punctuation",0,0
564,"Las mujeres quieren a alguien que las proteja y las haga reír, algo así como un payaso ninja... determiner noun verb adposition pronoun pronoun pronoun verb conjunction pronoun verb verb punctuation pronoun conjunction determiner noun verb punctuation",5,1
565,Tener el don de salir mal en todas las fotos. verb determiner noun adposition verb adverb adposition determiner determiner noun punctuation,3,1
566,Awww!!! Preciosa imagen de un oso panda ayudando a otro panda. http://t.co/0C5RI9Er noun punctuation punctuation punctuation adjective noun adposition determiner noun adjective verb adposition determiner noun punctuation number,0,0
567,"El que empieza soplando nucas, termina mordiendo almohadas.  determiner pronoun verb verb noun punctuation verb verb noun punctuation",1,1
568,"-Amor, ¿qué significa “marry me”? -Cásate conmigo - ¡Acepto! - ¿Qué? Si solo te estaba… -CALLATE, la boda será en 10 días punctuation noun punctuation punctuation pronoun verb punctuation noun pronoun punctuation punctuation punctuation verb pronoun pronoun punctuation punctuation adjective punctuation punctuation punctuation pronoun punctuation conjunction adverb pronoun verb punctuation punctuation verb pronoun punctuation determiner noun verb adposition number",2,1
569,"— ¿Le interesaría escuchar la palabra de Dios? — No gracias, en esta casa creemos en la evolución. — ¿Darwin? — No, Pokémon. punctuation punctuation pronoun verb verb determiner noun adposition noun punctuation punctuation noun noun punctuation adposition determiner noun verb adposition determiner noun punctuation punctuation punctuation noun punctuation punctuation noun punctuation noun punctuation",4,1
570,Típico: vas al medico y te pone 100 ml de صول على مشغووقف م فيس صو ع noun punctuation noun adposition determiner verb conjunction pronoun verb number adposition noun adjective noun adjective noun adjective noun,0,0
571,Soy de ese 0.001% que cuando dice la verdad se empieza a reír y parece que miente. ¬¬' verb adposition determiner number pronoun conjunction verb determiner noun pronoun verb adposition verb conjunction verb conjunction verb punctuation punctuation punctuation punctuation,0,0
572,"-Soñé con vos –Ayyy que tierno, ¿Y cuál fue la mejor parte? -Cuando desperté punctuation verb adposition pronoun punctuation noun conjunction adjective punctuation punctuation conjunction pronoun verb determiner adjective noun punctuation punctuation conjunction verb",4,1
573,"Me violenta que me digan ""te iba a decir algo, pero mejor no. pronoun verb conjunction pronoun verb punctuation pronoun verb adposition verb pronoun punctuation conjunction adverb adverb punctuation",0,0
574,"Llega un man a una farmacia y dice: -Me da 1000 condones -Uy hermano, mas bien mándeselo plastificar! verb determiner noun adposition determiner noun conjunction verb punctuation punctuation pronoun verb number noun punctuation interjection noun punctuation conjunction adverb verb pronoun pronoun verb punctuation",3,1
575,"Valora lo que tienes, supera lo que te duele y lucha por lo que quieres. verb determiner pronoun verb punctuation verb determiner pronoun pronoun verb conjunction noun adposition determiner pronoun verb punctuation",0,0
576,"Si no gritaste ""Ahí viene el profe"", te sentaste y te hiciste el angelito, no tuviste infancia. conjunction adverb verb punctuation adverb verb determiner noun punctuation punctuation pronoun verb conjunction pronoun verb determiner noun punctuation adverb verb noun punctuation",2,1
577,¡Jamás renuncies a tus sueños!... sigue durmiendo :D punctuation adverb verb adposition determiner noun punctuation punctuation verb verb punctuation noun,0,0
578,"Morían hasta 100 personas por día en México y Felipe Calderón ni decía nada, mueren 3 personas en Boston y arma un escándalo. verb adposition number noun adposition noun adposition noun conjunction noun adverb verb pronoun punctuation verb number noun adposition noun conjunction verb determiner noun punctuation",0,0
579,RT @NewBirdVe: ¡Si eres uno de nuestros primeros 1.000 seguidores participarás para ganar el calzado NewBird que más te guste!!! ¡Danos  ... noun punctuation noun punctuation punctuation conjunction verb pronoun adposition determiner adjective number noun verb adposition verb determiner noun noun pronoun adverb pronoun verb punctuation punctuation punctuation punctuation verb pronoun punctuation,0,0
580,Un caníbal se comió un tartamudo y lo repitió toda la tarde...   determiner noun pronoun verb determiner noun conjunction pronoun verb determiner determiner noun punctuation,4,1
581,"Tu novia esta embarazada y sus amigas la felicitan tocándole la barriga, pero ninguna te acaricia los huevos y te dice ""Buen trabajo"" determiner noun determiner noun conjunction determiner noun pronoun verb verb pronoun determiner noun punctuation conjunction pronoun pronoun verb determiner noun conjunction pronoun verb punctuation adjective noun punctuation",4,1
582,RT @Josemicod5: ¿Quieres entrar en el sorteo de una AVermedia Gamecapture HD II? Solo tienes que hacer RT y seguirme =). noun punctuation number punctuation punctuation verb verb adposition determiner noun adposition determiner noun punctuation adverb verb conjunction verb noun conjunction verb pronoun punctuation punctuation punctuation,0,0
583,"Si no tocaste un timbre y saliste corriendo, no tuviste infancia conjunction adverb verb determiner noun conjunction verb verb punctuation adverb verb noun",0,0
584,Cuando voy a dormir. 1%: Intentar dormir. 99%: Imaginar la vida perfecta conjunction verb adposition verb punctuation number punctuation verb verb punctuation number punctuation verb determiner noun adjective,0,0
585,"Típico: — Menores de 8 No pagan. — Si yo sé, ella tiene 6. — ¡Mamá! Yo tengo 14! — Cállese Pendeja que USTED TIENE 6! noun punctuation punctuation noun adposition number noun verb punctuation punctuation noun pronoun verb punctuation pronoun verb number punctuation punctuation punctuation noun punctuation pronoun verb number punctuation punctuation noun conjunction noun number punctuation",2,1
586,"-¿Qué queremos?
-¡Aprender a hablar ingles!
-¿Y cuándo queremos?
-¡RAIT NAU! punctuation punctuation pronoun verb punctuation punctuation punctuation verb adposition verb noun punctuation punctuation punctuation conjunction pronoun verb punctuation punctuation punctuation noun punctuation",1,1
587,"-Doctor, mi mujer tiene 3 pechos. -¡Ah! Y quiere que le extirpe uno, ¿verdad? -No, que me implante otra mano!   punctuation noun punctuation determiner noun verb number noun punctuation punctuation punctuation interjection punctuation conjunction verb conjunction pronoun verb pronoun punctuation punctuation noun punctuation punctuation adverb punctuation conjunction pronoun verb determiner noun punctuation",3,1
588,"Odio cuando digo ""Estoy cansado"" y alguien me dice ¿Cansado de qué? PUES NO SÉ IDIOTA, ESTOY CANSADO Y PUNTO. verb conjunction verb punctuation verb verb punctuation conjunction pronoun pronoun verb punctuation verb adposition pronoun punctuation noun punctuation noun punctuation",0,0
589,Estas en clases quieres vacaciones. Estas de vacaciones quieres clases. Así somos determiner adposition noun verb noun punctuation determiner adposition noun verb noun punctuation adverb verb,0,0
590,"Todo lo bueno de la vida es ilegal, inmoral, engorda, o es carísimo. pronoun pronoun adjective adposition determiner noun verb adjective punctuation adjective punctuation verb punctuation conjunction verb adjective punctuation",3,1
591,"-Papá, ¿por qué el gallo canta tan temprano? -Porque más tarde las gallinas se despiertan y ya no consigue hacerse oír.   punctuation noun punctuation punctuation adposition pronoun determiner noun verb adverb adverb punctuation punctuation conjunction adverb adverb determiner noun pronoun verb conjunction adverb adverb verb verb pronoun verb punctuation",3,1
592,RT @CuriosoDato: La pandiculación es la palabra que significa “estirarse para despertarse” noun punctuation noun punctuation determiner noun verb determiner noun pronoun verb punctuation verb pronoun adposition verb pronoun punctuation,0,0
593,"--¿Fumas? - No. -¿Bebes? -- No. -¿Mujeriego? -No -¿Entonces no tienes ningún defecto? -Uno solo, desde niño he sido muy mentiroso. @SrWonka_ punctuation punctuation verb punctuation punctuation adverb punctuation punctuation punctuation verb punctuation punctuation adverb punctuation punctuation punctuation adjective punctuation punctuation adverb punctuation punctuation adverb adverb verb determiner noun punctuation punctuation pronoun adjective punctuation adverb verb verb adverb adjective punctuation punctuation noun punctuation",1,1
594,"—Te mandó saludos Fernando.
—¿Cuál Fernando?
—El que se cogió a tu hermana.
—JAJAJAJAJAJA así no va el chiste.
—Es que no es chiste.
—Ay :( punctuation noun verb noun noun punctuation punctuation punctuation pronoun noun punctuation punctuation noun pronoun pronoun verb adposition determiner noun punctuation punctuation noun adverb adverb verb determiner noun punctuation punctuation noun conjunction adverb verb noun punctuation punctuation noun punctuation punctuation",3,1
595,"—Disculpe señor, ¿Esta tortuga es marina? —Sí —¡Oh Dios mío! ¿¡Qué te hicieron Marina!? ¡Te convirtieron en una tortuga! punctuation noun noun punctuation punctuation determiner noun verb adjective punctuation punctuation noun punctuation punctuation interjection noun verb punctuation punctuation punctuation pronoun pronoun verb noun punctuation punctuation punctuation pronoun verb adposition determiner noun punctuation",5,1
596,"El que no gritó ""¡MAMAAAAAAA! LA TOALLA"", 
Es porque nunca se bañó. determiner pronoun adverb verb punctuation punctuation noun punctuation noun punctuation punctuation verb conjunction adverb pronoun verb punctuation",1,1
597,Las 7 maravillas del mundo: Yo x 7 determiner number noun adposition determiner noun punctuation pronoun noun number,2,1
598,- (CÓóÖMÓóó YÓP nNNóÖ Äíííí ÓTRáááá) -Estamos salvados punctuation punctuation noun verb noun punctuation punctuation verb verb,1,1
599, me haga reír pronoun verb verb,0,0
600,"-Jaimito ¿quien hizo La Revolución? -Wisin y Yandel, maestra!   punctuation noun punctuation pronoun verb noun punctuation punctuation noun conjunction noun punctuation noun punctuation",3,1
601,El gay es como la guitarra: da la nota cuando le tocan el traste. determiner noun verb conjunction determiner noun punctuation verb determiner noun pronoun pronoun verb determiner noun punctuation,1,1
602,"-Papá, papá, hay un señor en la puerta haciendo una colecta para una nueva piscina -Dale un vaso de agua punctuation noun punctuation noun punctuation verb determiner noun adposition determiner noun verb determiner noun adposition determiner adjective noun punctuation verb pronoun determiner noun adposition noun",5,1
603,"-Hola, ¿a qué te dedicas? -Hago sufrir a la gente -¿Eres político? -No, soy la ballena de Twitter  punctuation interjection punctuation punctuation adposition pronoun pronoun verb punctuation punctuation verb verb adposition determiner noun punctuation punctuation verb punctuation adjective punctuation punctuation adverb punctuation verb determiner noun adposition noun",1,1
